거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"   123,000",중개거래,2022,2023,경수대로884번길,00012,00000,41173,01,4349039, 비산동,1177,0000,41173,10100,1,평촌래미안푸르지오,1,4,41173-2107,105.96,경기 안양동안구,1177,41173,5, , 
"    71,000",중개거래,1981,2023,동안로,00283,00000,41173,01,3183006, 비산동,0354,0010,41173,10100,1,"뉴타운1,2,3",1,10,41173-6,75.54,경기 안양동안구,354-10,41173,2,23.01.30,O
"    67,000",중개거래,1985,2023,동안로,00283,00000,41173,01,3183006, 비산동,0341,0000,41173,10100,1,뉴타운5,1,10,41173-176,84.99,경기 안양동안구,341,41173,3, , 
"    34,500",중개거래,1993,2023,학의로,00098,00000,41173,01,3012016, 비산동,1101,0006,41173,10100,1,샛별한양4-2,1,10,41173-16,41.265,경기 안양동안구,1101-6,41173,14, , 
"    71,000",중개거래,1981,2023,동안로,00283,00000,41173,01,3183006, 비산동,0354,0010,41173,10100,1,"뉴타운1,2,3",1,10,41173-6,75.54,경기 안양동안구,354-10,41173,2, , 
"    72,000",직거래,1981,2023,동안로,00283,00000,41173,01,3183006, 비산동,0354,0010,41173,10100,1,"뉴타운1,2,3",1,12,41173-6,117, ,354-10,41173,10, , 
"    81,500",중개거래,2003,2023,관악대로,00135,00000,41173,00,2182001, 비산동,0425,0000,41173,10100,1,삼성래미안,1,14,41173-180,114.607,경기 안양동안구,425,41173,12, , 
"    45,000",중개거래,1993,2023,동안로159번길,00014,00000,41173,01,4349104, 비산동,1103,0005,41173,10100,1,은하수마을한양,1,15,41173-22,42.615,경기 안양동안구,1103-5,41173,6, , 
"    36,300",중개거래,1993,2023,달안로,00061,00000,41173,01,3183005, 비산동,1101,0002,41173,10100,1,샛별마을한양4-1,1,16,41173-15,42.615,경기 안양동안구,1101-2,41173,12, , 
"    62,000",중개거래,2003,2023,관악대로,00121,00000,41173,01,2182001, 비산동,0425,0000,41173,10100,1,삼성래미안,1,16,41173-180,84.918,경기 안양동안구,425,41173,5, , 
"    61,000",중개거래,1992,2023,학의로,00020,00000,41173,01,3012016, 비산동,1102,0000,41173,10100,1,관악,1,18,41173-2,84.945,경기 안양동안구,1102,41173,17, , 
"    30,000",중개거래,1993,2023,달안로,00075,00000,41173,01,3183005, 비산동,1101,0008,41173,10100,1,샛별한양4-3,1,18,41173-172,41.265,경기 안양동안구,1101-8,41173,1, , 
"    72,800",중개거래,1981,2023,동안로,00283,00000,41173,01,3183006, 비산동,0354,0010,41173,10100,1,"뉴타운1,2,3",1,18,41173-6,58.12,경기 안양동안구,354-10,41173,9, , 
"    50,000",중개거래,1993,2023,학의로,00046,00000,41173,01,3012016, 비산동,1102,0004,41173,10100,1,관악부영4,1,19,41173-3,59.44,경기 안양동안구,1102-4,41173,7, , 
"    40,000",직거래,1992,2023,동안로,00209,00000,41173,01,3183006, 비산동,1102,0007,41173,10100,1,관악성원,1,19,41173-4,40.875, ,1102-7,41173,4, , 
"    92,000",중개거래,1985,2023,동안로,00280,00000,41173,01,3183006, 비산동,0245,0000,41173,10100,1,뉴타운4,1,20,41173-175,123.36,경기 안양동안구,245,41173,7, , 
"    34,000",중개거래,1993,2023,달안로,00075,00000,41173,01,3183005, 비산동,1101,0008,41173,10100,1,샛별한양4-3,1,23,41173-172,41.265,경기 안양동안구,1101-8,41173,7, , 
"    51,500",중개거래,1981,2023,동안로,00283,00000,41173,01,3183006, 비산동,0354,0010,41173,10100,1,"뉴타운1,2,3",1,25,41173-6,59.17,경기 안양동안구,354-10,41173,4, , 
"    30,000",중개거래,1982,2023,관악대로69번길,00014,00000,41173,01,4349074, 비산동,0557,0007,41173,10100,1,성도,1,28,41173-17,51.8,경기 안양동안구,557-7,41173,5, , 
"    30,500",중개거래,2003,2023,임곡로80번길,00033,00000,41173,01,4349188, 비산동,1155,0000,41173,10100,1,더포레스트힐,1,31,41173-186,49.48,경기 안양동안구,1155,41173,7, , 
"    45,000",중개거래,1992,2023,달안로,00124,00000,41173,02,3183005, 관양동,1589,0001,41173,10200,1,한가람(신라),1,8,41173-67,45.8,경기 안양동안구,1589-1,41173,11, , 
"    35,500",중개거래,1993,2023,관평로212번길,00021,00000,41173,01,4349083, 관양동,1588,0000,41173,10200,1,공작아파트,1,9,41173-39,37.85,경기 안양동안구,1588,41173,12, , 
"    49,000",중개거래,2001,2023,관악대로404번길,00010,00012,41173,01,4349070, 관양동,1465,0009,41173,10200,1,바우아파트,1,13,41173-204,73.44,경기 안양동안구,1465-9,41173,2, , 
"    10,600",중개거래,2014,2023,흥안대로,00500,00006,41173,01,2000018, 관양동,1507,0002,41173,10200,1,파인빌,1,14,41173-1963,13.5208,경기 안양동안구,1507-2,41173,6, , 
"    43,000",중개거래,1993,2023,관평로212번길,00021,00000,41173,01,4349083, 관양동,1588,0000,41173,10200,1,공작아파트,1,16,41173-39,50,경기 안양동안구,1588,41173,15, , 
"    53,000",중개거래,1992,2023,달안로,00124,00000,41173,02,3183005, 관양동,1589,0001,41173,10200,1,한가람(신라),1,18,41173-67,59.76,경기 안양동안구,1589-1,41173,1, , 
"    49,000",중개거래,1996,2023,달안로,00110,00000,41173,02,3183005, 관양동,1589,0000,41173,10200,1,한가람(세경),1,26,41173-66,49.68,경기 안양동안구,1589,41173,5, , 
"    75,000",중개거래,2012,2023,동편로,00110,00000,41173,01,3183022, 관양동,1651,0000,41173,10200,1,동편마을(3단지),1,30,41173-1906,74.34,경기 안양동안구,1651,41173,9, , 
"    36,500",중개거래,1993,2023,관평로212번길,00021,00000,41173,01,4349083, 관양동,1588,0000,41173,10200,1,공작아파트,1,31,41173-39,37.85,경기 안양동안구,1588,41173,7, , 
"    75,000",중개거래,1993,2023,귀인로,00237,00000,41173,01,3183004, 평촌동,0898,0002,41173,10300,1,초원마을대림,1,2,41173-87,84.92,경기 안양동안구,898-2,41173,15, , 
"    66,000",중개거래,2001,2023,학의로,00390,00000,41173,03,3012016, 평촌동,0075,0002,41173,10300,1,인덕원대우,1,3,41173-78,84.96,경기 안양동안구,75-2,41173,15, , 
"    74,700",중개거래,1992,2023,관평로138번길,00012,00000,41173,01,4349077, 평촌동,0898,0000,41173,10300,1,초원성원,1,3,41173-84,84.99,경기 안양동안구,898,41173,15, , 
"    68,000",중개거래,2001,2023,학의로,00390,00000,41173,03,3012016, 평촌동,0075,0002,41173,10300,1,인덕원대우,1,6,41173-78,84.96,경기 안양동안구,75-2,41173,24, , 
"    63,500",중개거래,1993,2023,부림로,00055,00000,41173,02,3183008, 평촌동,0898,0006,41173,10300,1,초원마을대원,1,7,41173-79,59.94,경기 안양동안구,898-6,41173,5, , 
"    66,400",중개거래,2001,2023,학의로408번길,00013,00000,41173,00,4349217, 평촌동,0075,0002,41173,10300,1,인덕원대우,1,9,41173-78,84.96,경기 안양동안구,75-2,41173,1,23.04.01,O
"    62,000",중개거래,1993,2023,귀인로,00237,00000,41173,01,3183004, 평촌동,0898,0002,41173,10300,1,초원마을대림,1,10,41173-87,59.742,경기 안양동안구,898-2,41173,6, , 
"    93,000",중개거래,2002,2023,귀인로,00208,00000,41173,00,3183004, 평촌동,0314,0000,41173,10300,1,귀인마을현대홈타운,1,10,41173-97,80.374,경기 안양동안구,314,41173,4, , 
"    75,000",중개거래,1993,2023,귀인로,00237,00000,41173,01,3183004, 평촌동,0898,0002,41173,10300,1,초원마을대림,1,11,41173-87,84.92,경기 안양동안구,898-2,41173,2, , 
"    55,300",중개거래,2000,2023,흥안대로456번길,00066,00000,41173,01,4349235, 평촌동,0034,0000,41173,10300,1,삼성래미안,1,12,41173-82,59.76,경기 안양동안구,34,41173,11, , 
"    91,000",중개거래,2002,2023,귀인로,00210,00000,41173,01,3183004, 평촌동,0314,0000,41173,10300,1,귀인마을현대홈타운,1,12,41173-97,80.374,경기 안양동안구,314,41173,8, , 
"    72,000",중개거래,2001,2023,학의로,00390,00000,41173,03,3012016, 평촌동,0075,0002,41173,10300,1,인덕원대우,1,13,41173-78,84.96,경기 안양동안구,75-2,41173,9, , 
"   138,800",중개거래,1993,2023,관평로,00088,00000,41173,02,3183003, 평촌동,0932,0002,41173,10300,1,꿈마을금호,1,14,41173-74,133.59,"경기 안양동안구, 경기 의왕시",932-2,41173,16, , 
"    92,000",중개거래,2002,2023,귀인로,00208,00000,41173,00,3183004, 평촌동,0314,0000,41173,10300,1,귀인마을현대홈타운,1,14,41173-97,80.374,경기 안양동안구,314,41173,7, , 
"    68,300",중개거래,2001,2023,학의로,00390,00000,41173,03,3012016, 평촌동,0075,0002,41173,10300,1,인덕원대우,1,16,41173-78,84.96,경기 안양동안구,75-2,41173,7, , 
"    35,400",중개거래,1992,2023,관평로138번길,00063,00000,41173,01,4349077, 평촌동,0896,0006,41173,10300,1,초원부영,1,17,41173-88,37.85,경기 안양동안구,896-6,41173,6, , 
"    71,000",중개거래,2004,2023,흥안대로414번길,00039,00000,41173,01,4349231, 평촌동,0101,0000,41173,10300,1,인덕원대림2차,1,17,41173-208,84.92,경기 안양동안구,101,41173,21, , 
"    41,000",중개거래,1993,2023,귀인로,00237,00000,41173,01,3183004, 평촌동,0898,0002,41173,10300,1,초원마을대림,1,19,41173-87,59.742,경기 안양동안구,898-2,41173,2, , 
"    49,000",중개거래,1992,2023,관평로138번길,00063,00000,41173,01,4349077, 평촌동,0896,0006,41173,10300,1,초원부영,1,19,41173-88,50,경기 안양동안구,896-6,41173,4, , 
"    37,000",중개거래,1992,2023,관평로138번길,00063,00000,41173,01,4349077, 평촌동,0896,0006,41173,10300,1,초원부영,1,19,41173-88,37.85,경기 안양동안구,896-6,41173,13, , 
"    56,000",중개거래,2000,2023,흥안대로,00446,00020,41173,02,2000018, 평촌동,0093,0001,41173,10300,1,인덕원대림1차,1,20,41173-86,84.9,경기 안양동안구,93-1,41173,10, , 
"   100,000",중개거래,1993,2023,관평로,00088,00000,41173,02,3183003, 평촌동,0932,0002,41173,10300,1,꿈마을금호,1,27,41173-74,101.97,경기 의왕시,932-2,41173,19, , 
"    75,000",중개거래,1993,2023,부림로,00055,00000,41173,02,3183008, 평촌동,0898,0006,41173,10300,1,초원마을대원,1,28,41173-79,84.97,경기 안양동안구,898-6,41173,15, , 
"    57,000",중개거래,1993,2023,부림로,00080,00000,41173,02,3183008, 평촌동,0897,0005,41173,10300,1,초원한양,1,28,41173-89,59.4,"경기 과천시, 경기 안양동안구",897-5,41173,8, , 
"    62,000",중개거래,1993,2023,부림로,00052,00000,41173,02,3183008, 평촌동,0897,0007,41173,10300,1,초원LG,1,28,41173-81,59.79,경기 안양동안구,897-7,41173,8, , 
"    70,000",중개거래,2001,2023,학의로,00390,00000,41173,03,3012016, 평촌동,0075,0002,41173,10300,1,인덕원대우,1,30,41173-78,84.96,경기 안양동안구,75-2,41173,7, , 
"    65,000",중개거래,2000,2023,흥안대로456번길,00066,00000,41173,01,4349235, 평촌동,0034,0000,41173,10300,1,삼성래미안,1,30,41173-82,84.99,경기 안양동안구,34,41173,16, , 
"    50,000",직거래,1993,2023,부림로,00052,00000,41173,02,3183008, 평촌동,0897,0007,41173,10300,1,초원LG,1,31,41173-81,59.79, ,897-7,41173,6, , 
"    54,800",중개거래,1994,2023,귀인로172번길,00022,00000,41173,01,4349094, 호계동,1057,0000,41173,10400,1,무궁화경남,1,2,41173-117,59.917,경기 안양동안구,1057,41173,1, , 
"    56,000",중개거래,2015,2023,엘에스로116번길,00056,00000,41173,01,4349274, 호계동,1279,0000,41173,10400,1,금정역호계푸르지오,1,2,41173-1983,59.94,경기 군포시,1279,41173,12, , 
"    60,000",중개거래,2021,2023,경수대로,00581,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,1,3,41173-2100,59.87,경기 안양동안구,1296,41173,17, , 
"    33,500",중개거래,1992,2023,동안로,00102,00000,41173,02,3183006, 호계동,1052,0000,41173,10400,1,목련마을2단지대우선경,1,4,41173-115,34.44,경기 안양동안구,1052,41173,13, , 
"    63,000",중개거래,2003,2023,경수대로,00430,00000,41173,02,2012008, 호계동,0813,0000,41173,10400,1,대림e-편한세상,1,4,41173-183,97.707,경기 안양동안구,813,41173,7, , 
"    43,700",중개거래,1998,2023,경수대로707번길,00052,00000,41173,01,4349031, 호계동,0920,0004,41173,10400,1,일신진흥,1,4,41173-147,84.75,경기 안양동안구,920-4,41173,4, , 
"    66,500",중개거래,2021,2023,경수대로,00581,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,1,7,41173-2100,59.87,"경기 수원장안구, 경기 안양동안구",1296,41173,13, , 
"    45,000",중개거래,2000,2023,귀인로79번길,00052,00000,41173,00,4349098, 호계동,0912,0000,41173,10400,1,호계동효성아파트,1,9,41173-123,59.84,경기 안양동안구,912,41173,11, , 
"    62,000",중개거래,2021,2023,경수대로,00583,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,1,9,41173-2100,59.52,경기 안양동안구,1296,41173,4, , 
"    78,500",중개거래,2021,2023,경수대로,00581,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,1,10,41173-2100,84.6,경기 안양동안구,1296,41173,3, , 
"    64,000",중개거래,2021,2023,경수대로,00581,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,1,11,41173-2100,59.87,경기 안양동안구,1296,41173,12, , 
"    31,500",중개거래,1992,2023,동안로,00102,00000,41173,02,3183006, 호계동,1052,0000,41173,10400,1,목련마을2단지대우선경,1,12,41173-115,34.44,경기 안양동안구,1052,41173,2, , 
"    86,000",중개거래,2021,2023,경수대로,00583,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,1,12,41173-2100,84.6,경기 안양동안구,1296,41173,7, , 
"    46,000",중개거래,2003,2023,경수대로,00430,00000,41173,02,2012008, 호계동,0813,0000,41173,10400,1,대림e-편한세상,1,13,41173-183,84.99,경기 안양동안구,813,41173,15, , 
"    70,000",중개거래,1993,2023,흥안대로223번길,00047,00000,41173,01,4349225, 호계동,1121,0000,41173,10400,1,샘마을한양,1,14,41173-133,101.95,경기 안양동안구,1121,41173,7, , 
"    66,000",중개거래,2021,2023,경수대로,00581,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,1,14,41173-2100,59.87,경기 안양동안구,1296,41173,11, , 
"    51,000",중개거래,2012,2023,호성로,00020,00000,41173,01,3012017, 호계동,1278,0000,41173,10400,1,금호어울림,1,16,41173-1912,84.78,경기 안양동안구,1278,41173,3, , 
"   120,000",직거래,1994,2023,동안로,00075,00000,41173,02,3183006, 호계동,1053,0003,41173,10400,1,목련아파트,1,17,41173-113,128.19, ,1053-3,41173,11, , 
"    85,000",중개거래,1994,2023,흥안대로223번길,00047,00000,41173,01,4349225, 호계동,1121,0000,41173,10400,1,샘마을대우,1,17,41173-131,101.94,경기 안양동안구,1121,41173,4, , 
"    57,000",중개거래,1992,2023,평촌대로211번길,00021,00000,41173,01,4349198, 호계동,1052,0003,41173,10400,1,목련우성,1,17,41173-114,56.7,경기 안양동안구,1052-3,41173,2, , 
"    64,000",중개거래,1992,2023,동안로,00011,00000,41173,02,3183006, 호계동,1055,0001,41173,10400,1,무궁화코오롱,1,18,41173-119,84.96,경기 안양동안구,1055-1,41173,13, , 
"    40,000",중개거래,2016,2023,흥안대로109번길,00008,00000,41173,01,4349219, 호계동,0960,0000,41173,10400,1,다미안,1,24,41173-2007,71.73,경기 안양동안구,960,41173,9, , 
"    59,800",중개거래,2021,2023,경수대로,00583,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,1,24,41173-2100,59.52,경기 안양동안구,1296,41173,1, , 
"    45,000",중개거래,1993,2023,평촌대로179번길,00030,00000,41173,01,4349196, 호계동,1052,0005,41173,10400,1,목련우성5,1,25,41173-173,41.85,경기 안양동안구,1052-5,41173,9, , 
"    52,500",중개거래,1992,2023,평촌대로211번길,00021,00000,41173,01,4349198, 호계동,1052,0003,41173,10400,1,목련우성,1,27,41173-114,50.73,경기 안양동안구,1052-3,41173,13, , 
"    54,000",중개거래,2015,2023,엘에스로116번길,00056,00000,41173,01,4349274, 호계동,1279,0000,41173,10400,1,금정역호계푸르지오,1,27,41173-1983,59.94,경기 안양동안구,1279,41173,14, , 
"    39,000",중개거래,1999,2023,귀인로82번길,00054,00000,41173,01,4349100, 호계동,0931,0000,41173,10400,1,삼성(931),1,27,41173-158,59.4,경기 안양동안구,931,41173,8, , 
"    55,000",중개거래,1992,2023,평촌대로211번길,00021,00000,41173,01,4349198, 호계동,1052,0003,41173,10400,1,목련우성,1,28,41173-114,50.73,경기 안양동안구,1052-3,41173,4, , 
"    49,600",중개거래,1992,2023,경수대로610번길,00037,00000,41173,01,4349026, 호계동,1075,0000,41173,10400,1,무궁화태영,1,28,41173-157,76.23,경기 안양동안구,1075,41173,10, , 
"    59,700",중개거래,2018,2023,경수대로596번길,00062,00012,41173,00,4349024, 호계동,1280,0000,41173,10400,1,신평촌일성트루엘파크,1,28,41173-2058,59.9235,경기 안양동안구,1280,41173,10, , 
"    82,500",중개거래,2019,2023,경수대로610번길,00036,00000,41173,01,4349026, 호계동,1287,0000,41173,10400,1,평촌더샵아이파크,1,28,41173-2077,74.91,"경기 안양동안구, 인천 강화군",1287,41173,29, , 
"    51,000",중개거래,2021,2023,경수대로,00581,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,1,29,41173-2100,46.92,경기 안양동안구,1296,41173,19, , 
"    65,300",중개거래,2021,2023,경수대로,00583,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,1,29,41173-2100,59.87,경기 안양동안구,1296,41173,12, , 
"    67,000",중개거래,2021,2023,경수대로,00581,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,1,30,41173-2100,59.52,"경기 안양동안구, 서울 동대문구",1296,41173,18, , 
"    79,000",중개거래,2021,2023,경수대로,00583,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,1,30,41173-2100,84.6,경기 안양동안구,1296,41173,2, , 
"    35,000",중개거래,1993,2023,달안로,00061,00000,41173,01,3183005, 비산동,1101,0002,41173,10100,1,샛별마을한양4-1,2,1,41173-15,42.615,경기 안양동안구,1101-2,41173,12, , 
"    68,000",직거래,2003,2023,임곡로,00043,00000,41173,01,3183020, 비산동,1155,0000,41173,10100,1,더포레스트힐,2,1,41173-186,84.75, ,1155,41173,9, , 
"    25,000",직거래,1993,2023,달안로,00078,00000,41173,01,3183005, 비산동,1109,0004,41173,10100,1,샛별한양6(고층1109-4),2,3,41173-216,35.1, ,1109-4,41173,14, , 
"    34,000",중개거래,1993,2023,학의로,00098,00000,41173,01,3012016, 비산동,1101,0006,41173,10100,1,샛별한양4-2,2,4,41173-16,41.265,경기 안양동안구,1101-6,41173,14, , 
"    32,000",중개거래,1993,2023,달안로,00078,00000,41173,01,3183005, 비산동,1109,0004,41173,10100,1,샛별한양6(고층1109-4),2,4,41173-216,35.1,경기 안양동안구,1109-4,41173,5, , 
"    33,000",중개거래,1993,2023,달안로,00078,00000,41173,01,3183005, 비산동,1109,0004,41173,10100,1,샛별한양6(고층1109-4),2,4,41173-216,35.1,경기 안양동안구,1109-4,41173,8, , 
"    32,500",중개거래,2003,2023,임곡로,00043,00000,41173,01,3183020, 비산동,1155,0000,41173,10100,1,더포레스트힐,2,4,41173-186,49.48,경기 안양동안구,1155,41173,6, , 
"    58,500",중개거래,1981,2023,동안로,00283,00000,41173,01,3183006, 비산동,0354,0010,41173,10100,1,"뉴타운1,2,3",2,6,41173-6,70.08,"경기 안양동안구, 경기 안양만안구",354-10,41173,10, , 
"    57,000",중개거래,2003,2023,관악대로,00135,00000,41173,00,2182001, 비산동,0425,0000,41173,10100,1,삼성래미안,2,6,41173-180,59.871,경기 안양동안구,425,41173,10, , 
"    39,000",중개거래,1993,2023,달안로,00061,00000,41173,01,3183005, 비산동,1101,0002,41173,10100,1,샛별마을한양4-1,2,6,41173-15,42.615,경기 안양동안구,1101-2,41173,12, , 
"    28,500",중개거래,2003,2023,임곡로80번길,00033,00000,41173,01,4349188, 비산동,1155,0000,41173,10100,1,더포레스트힐,2,7,41173-186,49.48,경기 안양동안구,1155,41173,1, , 
"    80,000",중개거래,2021,2023,비산로,00022,00000,41173,00,3183009, 비산동,1185,0000,41173,10100,1,평촌자이아이파크,2,7,41173-2108,84.989,경기 안양동안구,1185,41173,29, , 
"    49,100",직거래,1981,2023,동안로,00283,00000,41173,01,3183006, 비산동,0354,0010,41173,10100,1,"뉴타운1,2,3",2,8,41173-6,69.52, ,354-10,41173,6, , 
"    33,000",중개거래,2003,2023,임곡로80번길,00033,00000,41173,01,4349188, 비산동,1155,0000,41173,10100,1,더포레스트힐,2,8,41173-186,49.48,경기 안양동안구,1155,41173,10, , 
"    36,300",중개거래,2003,2023,임곡로,00043,00000,41173,01,3183020, 비산동,1155,0000,41173,10100,1,더포레스트힐,2,8,41173-186,49.48,"경기 안양동안구, 경기 안양만안구",1155,41173,15, , 
"    34,500",중개거래,1993,2023,학의로,00098,00000,41173,01,3012016, 비산동,1101,0006,41173,10100,1,샛별한양4-2,2,8,41173-16,41.265,경기 안양동안구,1101-6,41173,3, , 
"    34,000",중개거래,1993,2023,달안로,00061,00000,41173,01,3183005, 비산동,1101,0002,41173,10100,1,샛별마을한양4-1,2,9,41173-15,42.615,경기 안양동안구,1101-2,41173,10, , 
"    65,500",중개거래,2009,2023,경수대로883번길,00033,00000,41173,01,4349038, 비산동,0572,0000,41173,10100,1,한화꿈에그린,2,9,41173-1889,84.973,경기 안양동안구,572,41173,10, , 
"    64,000",중개거래,2003,2023,관악대로,00135,00000,41173,00,2182001, 비산동,0425,0000,41173,10100,1,삼성래미안,2,9,41173-180,84.918,경기 안양동안구,425,41173,17, , 
"    68,000",중개거래,1992,2023,시민대로159번길,00062,00000,41173,01,4349145, 비산동,1103,0000,41173,10100,1,은하수벽산,2,9,41173-23,76.05,경기 안양동안구,1103,41173,5, , 
"    48,000",직거래,2003,2023,관악대로,00135,00000,41173,00,2182001, 비산동,0425,0000,41173,10100,1,삼성래미안,2,10,41173-180,59.871, ,425,41173,5, , 
"    48,500",중개거래,1993,2023,학의로,00046,00000,41173,01,3012016, 비산동,1102,0004,41173,10100,1,관악부영4,2,11,41173-3,59.44,경기 안양동안구,1102-4,41173,15, , 
"    40,000",중개거래,1993,2023,달안로,00061,00000,41173,01,3183005, 비산동,1101,0002,41173,10100,1,샛별마을한양4-1,2,11,41173-15,41.265,경기 안양동안구,1101-2,41173,9, , 
"    71,500",중개거래,2009,2023,경수대로883번길,00033,00000,41173,01,4349038, 비산동,0572,0000,41173,10100,1,한화꿈에그린,2,12,41173-1889,84.973,경기 안양동안구,572,41173,16, , 
"    97,000",중개거래,2003,2023,관악대로,00121,00000,41173,01,2182001, 비산동,0425,0000,41173,10100,1,삼성래미안,2,13,41173-180,164.379,경기 안양동안구,425,41173,25, , 
"    47,000",직거래,2003,2023,임곡로,00043,00000,41173,01,3183020, 비산동,1155,0000,41173,10100,1,더포레스트힐,2,13,41173-186,59.93, ,1155,41173,2, , 
"    28,500",중개거래,1988,2023,관악대로264번길,00011,00000,41173,01,4349050, 비산동,1058,0000,41173,10100,1,현암,2,14,41173-32,49.41,경기 안양만안구,1058,41173,5, , 
"    62,500",중개거래,2003,2023,관악대로,00135,00000,41173,00,2182001, 비산동,0425,0000,41173,10100,1,삼성래미안,2,14,41173-180,84.918,경기 안양동안구,425,41173,2, , 
"    68,000",중개거래,2003,2023,관악대로,00135,00000,41173,00,2182001, 비산동,0425,0000,41173,10100,1,삼성래미안,2,14,41173-180,84.918,경기 안양동안구,425,41173,16, , 
"    44,800",중개거래,1992,2023,동안로,00209,00000,41173,01,3183006, 비산동,1102,0007,41173,10100,1,관악성원,2,15,41173-4,49.68,경기 안양동안구,1102-7,41173,2, , 
"    33,150",중개거래,2003,2023,임곡로,00043,00000,41173,01,3183020, 비산동,1155,0000,41173,10100,1,더포레스트힐,2,15,41173-186,49.48,경기 안양동안구,1155,41173,5, , 
"    52,500",중개거래,2003,2023,관악대로106번길,00029,00000,41173,00,4349042, 비산동,0408,0000,41173,10100,1,비산롯데캐슬,2,15,41173-179,56.844,경기 안양동안구,408,41173,17, , 
"    51,000",중개거래,1988,2023,동안로,00268,00000,41173,01,3183006, 비산동,0361,0000,41173,10100,1,뉴타운6,2,15,41173-177,55.8,경기 안양동안구,361,41173,3, , 
"    67,400",중개거래,1981,2023,동안로,00283,00000,41173,01,3183006, 비산동,0354,0010,41173,10100,1,"뉴타운1,2,3",2,16,41173-6,82.245,경기 안양동안구,354-10,41173,10, , 
"    68,000",중개거래,1992,2023,학의로,00020,00000,41173,01,3012016, 비산동,1102,0000,41173,10100,1,관악,2,17,41173-2,84.945,"경기 안양동안구, 경기 안양만안구",1102,41173,7, , 
"    49,000",중개거래,1993,2023,학의로,00046,00000,41173,01,3012016, 비산동,1102,0004,41173,10100,1,관악부영4,2,17,41173-3,59.44,경기 안양동안구,1102-4,41173,11, , 
"    72,000",중개거래,1992,2023,학의로,00020,00000,41173,01,3012016, 비산동,1102,0000,41173,10100,1,관악,2,18,41173-2,84.945,"경기 안양동안구, 경기 안양만안구",1102,41173,8, , 
"    64,000",중개거래,2003,2023,관악대로,00121,00000,41173,01,2182001, 비산동,0425,0000,41173,10100,1,삼성래미안,2,18,41173-180,84.918,경기 안양동안구,425,41173,5, , 
"    32,000",중개거래,1993,2023,달안로,00061,00000,41173,01,3183005, 비산동,1101,0002,41173,10100,1,샛별마을한양4-1,2,18,41173-15,35.1,경기 안양동안구,1101-2,41173,9, , 
"    32,500",중개거래,1993,2023,달안로,00062,00000,41173,01,3183005, 비산동,1109,0000,41173,10100,1,샛별한양6(고층1109),2,21,41173-170,35.1,경기 안양동안구,1109,41173,10, , 
