거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"    57,000",중개거래,2009,2023,경수대로883번길,00033,00000,41173,01,4349038, 비산동,0572,0000,41173,10100,1,한화꿈에그린,2,21,41173-1889,59.995,경기 안양동안구,572,41173,21, , 
"    62,000",중개거래,2003,2023,관악대로,00121,00000,41173,01,2182001, 비산동,0425,0000,41173,10100,1,삼성래미안,2,21,41173-180,84.918,경기 안양동안구,425,41173,7, , 
"    43,000",중개거래,1993,2023,달안로,00062,00000,41173,01,3183005, 비산동,1109,0000,41173,10100,1,샛별한양6(고층1109),2,22,41173-170,42.615,경기 안양동안구,1109,41173,13, , 
"    48,000",중개거래,1992,2023,학의로,00020,00000,41173,01,3012016, 비산동,1102,0000,41173,10100,1,관악,2,23,41173-2,59.4,"경기 안양동안구, 경기 안양만안구",1102,41173,6, , 
"    70,000",중개거래,2009,2023,경수대로883번길,00033,00000,41173,01,4349038, 비산동,0572,0000,41173,10100,1,한화꿈에그린,2,23,41173-1889,84.973,경기 안양동안구,572,41173,10, , 
"    65,000",중개거래,2003,2023,관악대로,00135,00000,41173,00,2182001, 비산동,0425,0000,41173,10100,1,삼성래미안,2,23,41173-180,84.918,경기 안양동안구,425,41173,7, , 
"    40,000",직거래,1981,2023,동안로,00283,00000,41173,01,3183006, 비산동,0354,0010,41173,10100,1,"뉴타운1,2,3",2,23,41173-6,59.24, ,354-10,41173,1, , 
"    86,000",중개거래,2009,2023,경수대로883번길,00033,00000,41173,01,4349038, 비산동,0572,0000,41173,10100,1,한화꿈에그린,2,24,41173-1889,111.475,경기 안양동안구,572,41173,19, , 
"    67,500",중개거래,2003,2023,관악대로,00135,00000,41173,00,2182001, 비산동,0425,0000,41173,10100,1,삼성래미안,2,25,41173-180,84.918,경기 안양동안구,425,41173,4, , 
"    88,000",중개거래,2021,2023,비산로,00022,00000,41173,00,3183009, 비산동,1185,0000,41173,10100,1,평촌자이아이파크,2,26,41173-2108,84.9856,경기 안양동안구,1185,41173,24, , 
"    72,000",중개거래,1981,2023,동안로,00283,00000,41173,01,3183006, 비산동,0354,0010,41173,10100,1,"뉴타운1,2,3",2,27,41173-6,87.27,경기 안양동안구,354-10,41173,2, , 
"    31,500",중개거래,1993,2023,달안로,00078,00000,41173,01,3183005, 비산동,1109,0004,41173,10100,1,샛별한양6(고층1109-4),2,27,41173-216,35.1,경기 안양동안구,1109-4,41173,4, , 
"    30,000",중개거래,1993,2023,관평로212번길,00021,00000,41173,01,4349083, 관양동,1588,0000,41173,10200,1,공작아파트,2,1,41173-39,37.85,경기 안양동안구,1588,41173,1, , 
"    56,500",중개거래,1995,2023,학의로,00146,00000,41173,02,3012016, 관양동,1586,0005,41173,10200,1,한가람(삼성),2,1,41173-65,59.76,경기 안양동안구,1586-5,41173,15, , 
"    70,000",중개거래,1998,2023,안양판교로,00042,00000,41173,01,3012010, 관양동,1510,0001,41173,10200,1,인덕원마을(삼성),2,3,41173-61,59.8,경기 안양동안구,1510-1,41173,14, , 
"   100,000",중개거래,2016,2023,시민대로327번길,00055,00000,41173,00,4349275, 관양동,1815,0000,41173,10200,1,평촌더샵센트럴시티,2,3,41173-2008,84.985,경기 의왕시,1815,41173,7, , 
"    29,500",중개거래,1993,2023,달안로,00153,00000,41173,02,3183005, 관양동,1587,0005,41173,10200,1,공작성일,2,5,41173-40,39.6,경기 수원영통구,1587-5,41173,5, , 
"   106,300",중개거래,2016,2023,시민대로327번길,00055,00000,41173,00,4349275, 관양동,1815,0000,41173,10200,1,평촌더샵센트럴시티,2,5,41173-2008,84.985,경기 안양동안구,1815,41173,18, , 
"    47,000",중개거래,1996,2023,달안로,00110,00000,41173,02,3183005, 관양동,1589,0000,41173,10200,1,한가람(세경),2,7,41173-66,51.75,경기 안양동안구,1589,41173,6, , 
"    74,000",중개거래,1998,2023,안양판교로,00042,00000,41173,01,3012010, 관양동,1510,0001,41173,10200,1,인덕원마을(삼성),2,9,41173-61,59.89,경기 안양동안구,1510-1,41173,12, , 
"    80,250",중개거래,1998,2023,안양판교로,00042,00000,41173,01,3012010, 관양동,1510,0001,41173,10200,1,인덕원마을(삼성),2,10,41173-61,84.93,경기 안양동안구,1510-1,41173,25, , 
"   146,500",중개거래,2016,2023,시민대로327번길,00055,00000,41173,00,4349275, 관양동,1815,0000,41173,10200,1,평촌더샵센트럴시티,2,10,41173-2008,96.9933,경기 안양동안구,1815,41173,24, , 
"   132,800",중개거래,2012,2023,동편로,00135,00000,41173,01,3183022, 관양동,1669,0000,41173,10200,1,동편마을(4단지),2,10,41173-1904,120.48,경기 안양동안구,1669,41173,7, , 
"    59,000",중개거래,1992,2023,달안로,00125,00000,41173,02,3183005, 관양동,1586,0006,41173,10200,1,한가람(두산),2,11,41173-64,59.97,경기 안양동안구,1586-6,41173,4, , 
"    53,500",중개거래,1993,2023,관평로212번길,00021,00000,41173,01,4349083, 관양동,1588,0000,41173,10200,1,공작아파트,2,13,41173-39,60,경기 안양동안구,1588,41173,2, , 
"    60,000",중개거래,1993,2023,관평로212번길,00021,00000,41173,01,4349083, 관양동,1588,0000,41173,10200,1,공작아파트,2,14,41173-39,60,경기 안양동안구,1588,41173,15, , 
"    74,000",중개거래,2012,2023,동편로,00110,00000,41173,01,3183022, 관양동,1651,0000,41173,10200,1,동편마을(3단지),2,17,41173-1906,74.96,경기 안양동안구,1651,41173,8, , 
"    92,000",중개거래,1985,2023,관평로,00333,00000,41173,01,3183003, 관양동,1396,0000,41173,10200,1,현대,2,20,41173-981,123.6,경기 안양동안구,1396,41173,6, , 
"    32,000",중개거래,1993,2023,관평로212번길,00021,00000,41173,01,4349083, 관양동,1588,0000,41173,10200,1,공작아파트,2,21,41173-39,37.85,경기 안양동안구,1588,41173,4, , 
"    32,000",중개거래,1993,2023,관평로212번길,00021,00000,41173,01,4349083, 관양동,1588,0000,41173,10200,1,공작아파트,2,21,41173-39,37.85,경기 안양동안구,1588,41173,4,23.03.09,O
"    83,200",중개거래,2012,2023,동편로,00110,00000,41173,01,3183022, 관양동,1651,0000,41173,10200,1,동편마을(3단지),2,22,41173-1906,74.34,경기 안양동안구,1651,41173,15, , 
"   100,000",중개거래,2016,2023,시민대로327번길,00055,00000,41173,00,4349275, 관양동,1815,0000,41173,10200,1,평촌더샵센트럴시티,2,22,41173-2008,84.985,경기 안양동안구,1815,41173,29, , 
"    98,000",중개거래,2016,2023,시민대로327번길,00055,00000,41173,00,4349275, 관양동,1815,0000,41173,10200,1,평촌더샵센트럴시티,2,24,41173-2008,84.985,"경기 안양동안구, 경기 의왕시",1815,41173,4, , 
"    80,000",중개거래,2016,2023,시민대로327번길,00055,00000,41173,00,4349275, 관양동,1815,0000,41173,10200,1,평촌더샵센트럴시티,2,25,41173-2008,59.9861,경기 안양동안구,1815,41173,25, , 
"    74,800",중개거래,1993,2023,부림로,00055,00000,41173,02,3183008, 평촌동,0898,0006,41173,10300,1,초원마을대원,2,2,41173-79,84.97,경기 안양동안구,898-6,41173,10, , 
"    58,000",중개거래,2004,2023,흥안대로414번길,00039,00000,41173,01,4349231, 평촌동,0101,0000,41173,10300,1,인덕원대림2차,2,2,41173-208,59.84,경기 안양동안구,101,41173,10, , 
"    93,000",중개거래,1993,2023,귀인로,00213,00000,41173,01,3183004, 평촌동,0899,0007,41173,10300,1,향촌마을현대5차,2,2,41173-94,84.75,경기 안양동안구,899-7,41173,3, , 
"    73,000",중개거래,1993,2023,부림로,00052,00000,41173,02,3183008, 평촌동,0897,0007,41173,10300,1,초원LG,2,3,41173-81,84.9,경기 안양동안구,897-7,41173,9, , 
"    49,000",중개거래,1992,2023,관평로138번길,00063,00000,41173,01,4349077, 평촌동,0896,0006,41173,10300,1,초원부영,2,3,41173-88,50,경기 안양동안구,896-6,41173,10, , 
"    36,700",중개거래,1992,2023,관평로138번길,00063,00000,41173,01,4349077, 평촌동,0896,0006,41173,10300,1,초원부영,2,3,41173-88,37.85,경기 안양동안구,896-6,41173,4, , 
"    35,400",중개거래,1992,2023,관평로138번길,00063,00000,41173,01,4349077, 평촌동,0896,0006,41173,10300,1,초원부영,2,3,41173-88,37.85,경기 안양동안구,896-6,41173,15, , 
"    36,000",중개거래,1992,2023,관평로138번길,00063,00000,41173,01,4349077, 평촌동,0896,0006,41173,10300,1,초원부영,2,4,41173-88,37.85,경기 안양동안구,896-6,41173,3, , 
"    68,700",중개거래,2001,2023,학의로,00390,00000,41173,03,3012016, 평촌동,0075,0002,41173,10300,1,인덕원대우,2,6,41173-78,84.96,경기 안양동안구,75-2,41173,1, , 
"    73,900",중개거래,2001,2023,학의로,00390,00000,41173,03,3012016, 평촌동,0075,0002,41173,10300,1,인덕원대우,2,7,41173-78,84.96,경기 안양동안구,75-2,41173,16, , 
"    63,000",중개거래,1993,2023,귀인로,00237,00000,41173,01,3183004, 평촌동,0898,0002,41173,10300,1,초원마을대림,2,8,41173-87,59.742,경기 안양동안구,898-2,41173,5, , 
"    38,500",중개거래,1992,2023,관평로138번길,00063,00000,41173,01,4349077, 평촌동,0896,0006,41173,10300,1,초원부영,2,8,41173-88,37.85,경기 안양동안구,896-6,41173,6, , 
"    34,500",중개거래,1992,2023,관평로138번길,00063,00000,41173,01,4349077, 평촌동,0896,0006,41173,10300,1,초원부영,2,9,41173-88,37.85,경기 안양동안구,896-6,41173,2, , 
"    71,000",중개거래,2001,2023,학의로408번길,00013,00000,41173,00,4349217, 평촌동,0075,0002,41173,10300,1,인덕원대우,2,11,41173-78,84.96,경기 안양동안구,75-2,41173,4, , 
"    49,000",중개거래,1992,2023,관평로138번길,00063,00000,41173,01,4349077, 평촌동,0896,0006,41173,10300,1,초원부영,2,11,41173-88,50,경기 안양동안구,896-6,41173,4, , 
"    38,000",중개거래,1992,2023,관평로138번길,00063,00000,41173,01,4349077, 평촌동,0896,0006,41173,10300,1,초원부영,2,11,41173-88,37.85,경기 안양동안구,896-6,41173,13, , 
"    60,000",중개거래,2000,2023,흥안대로456번길,00066,00000,41173,01,4349235, 평촌동,0034,0000,41173,10300,1,삼성래미안,2,11,41173-82,84.99,경기 안양동안구,34,41173,24, , 
"    61,000",중개거래,2000,2023,흥안대로456번길,00066,00000,41173,01,4349235, 평촌동,0034,0000,41173,10300,1,삼성래미안,2,11,41173-82,84.84,경기 안양동안구,34,41173,9, , 
"    60,000",중개거래,1993,2023,부림로,00055,00000,41173,02,3183008, 평촌동,0898,0006,41173,10300,1,초원마을대원,2,11,41173-79,59.94,"경기 군포시, 경기 안양동안구",898-6,41173,4, , 
"    98,500",중개거래,1992,2023,귀인로,00193,00000,41173,01,3183004, 평촌동,0899,0002,41173,10300,1,향촌마을현대4차,2,12,41173-96,84.99,경기 안양동안구,899-2,41173,9, , 
"    73,000",중개거래,1993,2023,부림로,00055,00000,41173,02,3183008, 평촌동,0898,0006,41173,10300,1,초원마을대원,2,14,41173-79,84.97,경기 안양동안구,898-6,41173,2, , 
"    63,000",중개거래,1993,2023,귀인로,00237,00000,41173,01,3183004, 평촌동,0898,0002,41173,10300,1,초원마을대림,2,14,41173-87,59.742,경기 안양동안구,898-2,41173,9, , 
"    71,500",중개거래,2001,2023,학의로,00390,00000,41173,03,3012016, 평촌동,0075,0002,41173,10300,1,인덕원대우,2,16,41173-78,84.96,경기 안양동안구,75-2,41173,26,23.03.31,O
"    73,000",중개거래,2004,2023,흥안대로414번길,00039,00000,41173,01,4349231, 평촌동,0101,0000,41173,10300,1,인덕원대림2차,2,16,41173-208,84.92,경기 안양동안구,101,41173,22,23.03.10,O
"    73,000",중개거래,2004,2023,흥안대로414번길,00039,00000,41173,01,4349231, 평촌동,0101,0000,41173,10300,1,인덕원대림2차,2,16,41173-208,84.92,경기 안양동안구,101,41173,22, , 
"    71,500",중개거래,2001,2023,학의로,00390,00000,41173,03,3012016, 평촌동,0075,0002,41173,10300,1,인덕원대우,2,16,41173-78,84.96,경기 안양동안구,75-2,41173,26, , 
"   129,500",중개거래,1993,2023,관평로,00088,00000,41173,02,3183003, 평촌동,0932,0002,41173,10300,1,꿈마을금호,2,17,41173-74,133.59,경기 안양동안구,932-2,41173,24, , 
"    90,000",중개거래,1993,2023,관평로,00068,00000,41173,02,3183003, 평촌동,0932,0004,41173,10300,1,꿈마을한신,2,17,41173-91,96.66,경기 안양동안구,932-4,41173,6, , 
"    62,500",중개거래,2001,2023,학의로,00390,00000,41173,03,3012016, 평촌동,0075,0002,41173,10300,1,인덕원대우,2,18,41173-78,60,경기 안양동안구,75-2,41173,4, , 
"    58,400",중개거래,1993,2023,귀인로,00237,00000,41173,01,3183004, 평촌동,0898,0002,41173,10300,1,초원마을대림,2,18,41173-87,59.742,"경기 군포시, 경기 안양동안구",898-2,41173,5, , 
"    71,000",중개거래,2001,2023,학의로,00390,00000,41173,03,3012016, 평촌동,0075,0002,41173,10300,1,인덕원대우,2,18,41173-78,84.96,경기 안양동안구,75-2,41173,4, , 
"    60,000",중개거래,2000,2023,흥안대로456번길,00066,00000,41173,01,4349235, 평촌동,0034,0000,41173,10300,1,삼성래미안,2,19,41173-82,84.84,경기 안양동안구,34,41173,4, , 
"   107,500",중개거래,1993,2023,평촌대로180번길,00028,00000,41173,01,4349197, 평촌동,0899,0000,41173,10300,1,향촌롯데,2,19,41173-93,84.84,경기 안양동안구,899,41173,8, , 
"    72,000",중개거래,2002,2023,귀인로,00210,00000,41173,01,3183004, 평촌동,0314,0000,41173,10300,1,귀인마을현대홈타운,2,20,41173-97,56.065,경기 안양동안구,314,41173,17, , 
"    71,400",중개거래,2001,2023,학의로,00390,00000,41173,03,3012016, 평촌동,0075,0002,41173,10300,1,인덕원대우,2,21,41173-78,84.96,경기 안양동안구,75-2,41173,25, , 
"    65,000",중개거래,2001,2023,학의로,00390,00000,41173,03,3012016, 평촌동,0075,0002,41173,10300,1,인덕원대우,2,22,41173-78,59.92,경기 안양동안구,75-2,41173,23, , 
"    61,500",중개거래,1993,2023,부림로,00055,00000,41173,02,3183008, 평촌동,0898,0006,41173,10300,1,초원마을대원,2,22,41173-79,59.94,경기 안양동안구,898-6,41173,10, , 
"    74,500",중개거래,2004,2023,흥안대로414번길,00039,00000,41173,01,4349231, 평촌동,0101,0000,41173,10300,1,인덕원대림2차,2,23,41173-208,84.92,경기 의왕시,101,41173,12, , 
"    61,500",중개거래,2004,2023,흥안대로414번길,00039,00000,41173,01,4349231, 평촌동,0101,0000,41173,10300,1,인덕원대림2차,2,23,41173-208,59.84,경기 의왕시,101,41173,9, , 
"    71,000",중개거래,2004,2023,흥안대로414번길,00039,00000,41173,01,4349231, 평촌동,0101,0000,41173,10300,1,인덕원대림2차,2,23,41173-208,84.92,경기 안양동안구,101,41173,21, , 
"    40,000",중개거래,1992,2023,관평로138번길,00063,00000,41173,01,4349077, 평촌동,0896,0006,41173,10300,1,초원부영,2,24,41173-88,37.85,경기 안양동안구,896-6,41173,10, , 
"    75,000",중개거래,1992,2023,관평로138번길,00012,00000,41173,01,4349077, 평촌동,0898,0000,41173,10300,1,초원성원,2,25,41173-84,84.99,경기 안양동안구,898,41173,6, , 
"   107,000",중개거래,1993,2023,관평로,00088,00000,41173,02,3183003, 평촌동,0932,0002,41173,10300,1,꿈마을금호,2,26,41173-74,101.97,경기 안양동안구,932-2,41173,12, , 
"    66,000",중개거래,2000,2023,흥안대로456번길,00066,00000,41173,01,4349235, 평촌동,0034,0000,41173,10300,1,삼성래미안,2,26,41173-82,84.99,경기 안양동안구,34,41173,20, , 
"    86,000",중개거래,1993,2023,귀인로,00237,00000,41173,01,3183004, 평촌동,0898,0002,41173,10300,1,초원마을대림,2,27,41173-87,84.92,경기 안양동안구,898-2,41173,9, , 
"    28,000",중개거래,2000,2023,흥안대로414번길,00020,00000,41173,01,4349231, 평촌동,0130,0001,41173,10300,1,영풍,2,28,41173-85,36.85,경기 안양동안구,130-1,41173,17, , 
"    51,000",중개거래,1996,2023,관평로138번길,00013,00000,41173,00,4349077, 평촌동,0896,0002,41173,10300,1,초원마을세경,2,28,41173-188,49.68,경기 안양동안구,896-2,41173,21, , 
"    40,200",중개거래,1992,2023,관평로138번길,00063,00000,41173,01,4349077, 평촌동,0896,0006,41173,10300,1,초원부영,2,28,41173-88,37.85,경기 안양동안구,896-6,41173,12, , 
"    48,000",직거래,1999,2023,귀인로98번길,00013,00000,41173,01,4349101, 호계동,0927,0000,41173,10400,1,흥화,2,1,41173-162,84.96, ,927,41173,7, , 
"    57,000",중개거래,2003,2023,경수대로,00462,00000,41173,02,2012008, 호계동,0811,0000,41173,10400,1,호계2차현대홈타운,2,2,41173-182,84.912,경기 안양동안구,811,41173,4, , 
"    80,000",중개거래,2021,2023,경수대로,00581,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,2,2,41173-2100,74.69,경기 안양동안구,1296,41173,8, , 
"    15,500",직거래,2013,2023,시민대로137번길,00030,00000,41173,01,4349144, 호계동,0903,0016,41173,10400,1,리츠팰리스,2,2,41173-1936,15.6113, ,903-16,41173,5, , 
"    48,000",중개거래,2003,2023,경수대로,00462,00000,41173,02,2012008, 호계동,0811,0000,41173,10400,1,호계2차현대홈타운,2,3,41173-182,59.977,"경기 안양동안구, 경기 의왕시",811,41173,15, , 
"    53,000",중개거래,2015,2023,엘에스로116번길,00056,00000,41173,01,4349274, 호계동,1279,0000,41173,10400,1,금정역호계푸르지오,2,4,41173-1983,59.94,경기 군포시,1279,41173,16, , 
"    68,500",중개거래,2021,2023,경수대로,00581,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,2,5,41173-2100,59.87,경기 안양동안구,1296,41173,24, , 
"    63,000",중개거래,1992,2023,평촌대로211번길,00021,00000,41173,01,4349198, 호계동,1052,0003,41173,10400,1,목련우성,2,6,41173-114,56.7,경기 안양동안구,1052-3,41173,7, , 
"    66,000",중개거래,2021,2023,경수대로,00581,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,2,6,41173-2100,59.52,경기 안양동안구,1296,41173,7, , 
"    70,000",중개거래,2003,2023,경수대로,00462,00000,41173,02,2012008, 호계동,0811,0000,41173,10400,1,호계2차현대홈타운,2,6,41173-182,115.075,경기 안양동안구,811,41173,4,23.03.13,O
"    58,000",중개거래,2003,2023,경수대로,00462,00000,41173,02,2012008, 호계동,0811,0000,41173,10400,1,호계2차현대홈타운,2,7,41173-182,84.973,경기 안양동안구,811,41173,18, , 
"    60,000",직거래,2021,2023,경수대로,00583,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,2,7,41173-2100,59.87, ,1296,41173,6, , 
"    66,500",중개거래,2019,2023,경수대로610번길,00036,00000,41173,01,4349026, 호계동,1287,0000,41173,10400,1,평촌더샵아이파크,2,7,41173-2077,59.8,경기 안양동안구,1287,41173,7, , 
"   150,000",중개거래,1994,2023,동안로,00075,00000,41173,02,3183006, 호계동,1053,0003,41173,10400,1,목련아파트,2,8,41173-113,150.18,경기 안양동안구,1053-3,41173,7, , 
"    58,000",중개거래,1992,2023,동안로,00011,00000,41173,02,3183006, 호계동,1055,0001,41173,10400,1,무궁화건영캐스빌,2,8,41173-116,84.84,경기 안양동안구,1055-1,41173,4, , 
"    60,000",중개거래,2021,2023,경수대로,00581,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,2,9,41173-2100,59.87,경기 안양동안구,1296,41173,1, , 
"    65,000",중개거래,1992,2023,동안로,00102,00000,41173,02,3183006, 호계동,1052,0000,41173,10400,1,목련마을2단지대우선경,2,10,41173-115,58.32,경기 안양동안구,1052,41173,13, , 
"    90,500",중개거래,2019,2023,경수대로610번길,00036,00000,41173,01,4349026, 호계동,1287,0000,41173,10400,1,평촌더샵아이파크,2,10,41173-2077,84.98,경기 안양동안구,1287,41173,15, , 
"    40,000",중개거래,2019,2023,안양천동로126번길,00026,00000,41173,01,4349154, 호계동,1294,0000,41173,10400,1,평촌대성유니드,2,10,41173-2076,45.7771,경기 안양동안구,1294,41173,13, , 
"   103,500",중개거래,1992,2023,평촌대로40번길,00100,00000,41173,01,4349210, 호계동,1115,0000,41173,10400,1,샘마을임광,2,10,41173-150,165.33,경기 안양동안구,1115,41173,21, , 
"    72,500",중개거래,1992,2023,동안로,00035,00000,41173,02,3183006, 호계동,1055,0000,41173,10400,1,무궁화효성,2,10,41173-121,84.51,"경기 군포시, 경기 안양동안구",1055,41173,19, , 
"    64,000",중개거래,1992,2023,동안로,00102,00000,41173,02,3183006, 호계동,1052,0000,41173,10400,1,목련마을2단지대우선경,2,10,41173-115,58.32,경기 안양동안구,1052,41173,6, , 
"    32,500",중개거래,1992,2023,동안로,00102,00000,41173,02,3183006, 호계동,1052,0000,41173,10400,1,목련마을2단지대우선경,2,11,41173-115,34.44,경기 안양만안구,1052,41173,6, , 
"    40,000",중개거래,2021,2023,경수대로,00581,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,2,11,41173-2100,39.26,경기 안양동안구,1296,41173,8, , 
"    38,000",중개거래,2021,2023,경수대로,00581,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,2,11,41173-2100,39.26,경기 안양동안구,1296,41173,19, , 
"    67,000",직거래,2019,2023,경수대로610번길,00036,00000,41173,01,4349026, 호계동,1287,0000,41173,10400,1,평촌더샵아이파크,2,11,41173-2077,59.94, ,1287,41173,6, , 
"    46,000",중개거래,2003,2023,경수대로,00430,00000,41173,02,2012008, 호계동,0813,0000,41173,10400,1,대림e-편한세상,2,11,41173-183,59.982,경기 안양동안구,813,41173,9, , 
"    45,300",중개거래,1993,2023,평촌대로179번길,00030,00000,41173,01,4349196, 호계동,1052,0005,41173,10400,1,목련우성5,2,11,41173-173,41.85,경기 안양동안구,1052-5,41173,6, , 
"    38,000",중개거래,1999,2023,귀인로79번길,00012,00000,41173,01,4349098, 호계동,0923,0030,41173,10400,1,엘디범계마을,2,11,41173-141,84.57,경기 안양동안구,923-30,41173,7, , 
"    67,000",중개거래,2021,2023,경수대로,00583,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,2,12,41173-2100,59.87,경기 안양동안구,1296,41173,19, , 
"    64,500",중개거래,2021,2023,경수대로,00583,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,2,13,41173-2100,59.87,"경기 안양동안구, 경기 화성시",1296,41173,18, , 
"    35,000",중개거래,1992,2023,동안로,00102,00000,41173,02,3183006, 호계동,1052,0000,41173,10400,1,목련마을2단지대우선경,2,14,41173-115,34.44,경기 안양동안구,1052,41173,7, , 
"    65,000",중개거래,1992,2023,동안로,00102,00000,41173,02,3183006, 호계동,1052,0000,41173,10400,1,목련마을2단지대우선경,2,15,41173-115,58.32,경기 안양동안구,1052,41173,7, , 
"    89,000",중개거래,2021,2023,경수대로,00581,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,2,15,41173-2100,84.6,경기 안양동안구,1296,41173,16, , 
"    55,000",중개거래,2015,2023,엘에스로116번길,00056,00000,41173,01,4349274, 호계동,1279,0000,41173,10400,1,금정역호계푸르지오,2,15,41173-1983,59.94,경기 군포시,1279,41173,7, , 
"    73,000",중개거래,2003,2023,경수대로,00462,00000,41173,02,2012008, 호계동,0811,0000,41173,10400,1,호계2차현대홈타운,2,15,41173-182,115.075,경기 안양동안구,811,41173,4, , 
"    57,000",중개거래,1992,2023,동안로,00006,00000,41173,02,3183006, 호계동,1056,0006,41173,10400,1,무궁화진흥,2,15,41173-118,84.63,경기 안양동안구,1056-6,41173,2, , 
"    49,500",중개거래,2003,2023,경수대로,00430,00000,41173,02,2012008, 호계동,0813,0000,41173,10400,1,대림e-편한세상,2,16,41173-183,59.882,경기 안양동안구,813,41173,10, , 
"    60,500",중개거래,1992,2023,동안로,00102,00000,41173,02,3183006, 호계동,1052,0000,41173,10400,1,목련마을2단지대우선경,2,17,41173-115,58.32,경기 안양동안구,1052,41173,2, , 
"    88,600",중개거래,2021,2023,경수대로,00583,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,2,17,41173-2100,84.6,경기 안양동안구,1296,41173,15, , 
"    66,000",중개거래,2021,2023,경수대로,00583,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,2,17,41173-2100,59.87,경기 안양동안구,1296,41173,16, , 
"    65,000",중개거래,2019,2023,경수대로610번길,00036,00000,41173,01,4349026, 호계동,1287,0000,41173,10400,1,평촌더샵아이파크,2,18,41173-2077,59.8,경기 안양동안구,1287,41173,20, , 
"   128,000",중개거래,1992,2023,동안로,00101,00000,41173,02,3183006, 호계동,1053,0002,41173,10400,1,목련선경,2,19,41173-112,122.44,경기 안양동안구,1053-2,41173,1, , 
"    91,300",중개거래,2019,2023,경수대로610번길,00036,00000,41173,01,4349026, 호계동,1287,0000,41173,10400,1,평촌더샵아이파크,2,19,41173-2077,84.89,경기 안양동안구,1287,41173,8, , 
"    51,000",중개거래,2004,2023,경수대로707번길,00039,00000,41173,01,4349031, 호계동,0923,0021,41173,10400,1,신성미소지움,2,20,41173-212,84.9292,경기 안양동안구,923-21,41173,2, , 
"    86,000",중개거래,2019,2023,경수대로610번길,00036,00000,41173,01,4349026, 호계동,1287,0000,41173,10400,1,평촌더샵아이파크,2,21,41173-2077,74.91,경기 안양동안구,1287,41173,13, , 
"    54,500",중개거래,1992,2023,평촌대로211번길,00021,00000,41173,01,4349198, 호계동,1052,0003,41173,10400,1,목련우성,2,22,41173-114,50.73,경기 안양동안구,1052-3,41173,11, , 
"    64,500",중개거래,2021,2023,경수대로,00583,00000,41173,00,2012008, 호계동,1296,0000,41173,10400,1,평촌어바인퍼스트,2,22,41173-2100,59.87,"경기 안양동안구, 서울 마포구",1296,41173,12, , 
"    71,500",중개거래,2018,2023,경수대로596번길,00062,00012,41173,00,4349024, 호계동,1280,0000,41173,10400,1,신평촌일성트루엘파크,2,22,41173-2058,81.3997,경기 안양동안구,1280,41173,12, , 
"    33,000",중개거래,1992,2023,동안로,00102,00000,41173,02,3183006, 호계동,1052,0000,41173,10400,1,목련마을2단지대우선경,2,24,41173-115,34.44,경기 안양동안구,1052,41173,13, , 
